reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOH5XEBFdif6ypKVr2d8LIoFh39dWD-tjrBxHdjLI8WeddpJpH9yLWmi870QURhj93-DUrUAu4pPLVCUGaM,Norman Hizkia,https://play-lh.googleusercontent.com/a-/AOh14GhL-nY--8JF-AATNjN4jSMgU-bDI7bTVx-2Uz1a,"Ngaco bener deh, mau daftar vaksin d daerah jakbar yg daerahnya deket sm rumah, eh kuota penuh semua. Heran.",1,1,1.2.23,2021-08-19 23:45:43,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AI",2021-08-20 10:34:42
gp:AOqpTOFmOhyFZJ8n8MUCq1GhNVUgzhmTEV9SM4Yq-FGxfDYMVBvNlt5YLuxugKH-6Clk7R_gEdpsrVbRKzLhOp0,Rizky Dwi Kurniyanto,https://play-lh.googleusercontent.com/a/AATXAJzsJBGJaO0DvXskwr0EuqukQio_Pu56JZh8Pkmq=mo,ngisi data lamanya minta ampunnn.. berjam2 mana data gk nongol2 ngabisik paketan saja,1,0,1.2.23,2021-08-30 15:36:18,,
gp:AOqpTOGV2hA3061q5AuLPr_ZN3h4YR2v2XgW3tncKsmVv5vCRQ17j7hdeTkLM-6Ot70T7yjaC_F75DKCuG2ITvw,Joko mulyono,https://play-lh.googleusercontent.com/a/AATXAJy-HLolvwhxc7HBGQRzW5sK7Ly7hDvViXJdgPq9=mo,Sangat Membantu cari semua informasi termasuk daftar vaksin,5,0,1.2.31,2021-10-01 19:47:08,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #HB",2021-10-04 17:32:12
gp:AOqpTOHmMVnxTiL-VYq7XWkrc_zCc1JO3RkAQ5RvWx39rpiivda7gbS_LsdVYrJ-UhsTkFrCpNRh_paa9t_hA-U,Siti Raudatul Janna,https://play-lh.googleusercontent.com/a-/AOh14GjElIk0PnCpEbQgH7xk0_d7Eyf1PiQpIzhBg8vRLQ,Assalamualaikum nama saya janna saya kecewa karena tidak bisa di pencet yang jenis kelamin dan yg lain juga ga bisa di pencet kenapa ya ? Saya sudah ngulang berkali kali tetep saja tidak bisa,1,0,1.1.34,2020-08-05 16:39:09,"Hai Jakizen, pastikan OS Android kamu terupdate (diatas versi 5.0/5.1) dan koneksi internet kamu stabil pada saat melakukan pengisian JakCLM. Terima Kasih",2020-08-06 12:05:18
gp:AOqpTOE6XCVLIsi4rAh7mfwajlw9EspxJHsjK0tgh1yyN3k0DAnI0iJOHTm2ETAM3YJSxm9IJwIoAW_Wtj13esM,Khayla Octarina,https://play-lh.googleusercontent.com/a/AATXAJy4fnILi2V_qZcEfvmQOpNqAQGCdTqKWPyZBDyc=mo,Knp ga ada fitur jakclmnya setelah sy mengunduhnya..jadi bingung ini,4,0,1.1.33,2020-07-22 21:49:43,"Hai Jakizen, kalian dapat mengakses jakCLM dengan cara klik icon ""Lainnya"" pada beranda kemudian pilih fitur JakCo. Terima Kasih",2020-07-23 10:14:07
gp:AOqpTOElPVtD0BD6m49PUIdtVZHHmXC_C78o4TVFO7SfjgMiVBBvzwHdPXMVSBkDL8kuVGyBl0l8o8Alz78AmdE,Rizal Ble'e,https://play-lh.googleusercontent.com/a-/AOh14GhMXJbDImIeqRlvxR-Tlkzrmsr0-CcpjmG8u1Z5FA,Ngga guna aplikasinya. Pribumi ngga bisa daftar vaksin,1,0,1.2.20,2021-06-28 12:40:43,,
gp:AOqpTOEx1L4jSMWgjimbQJ23woQrASt9sv0_KX60_S2mue40JPq0z-Qbyj6cfwcBhoaEwFBe5ARWcAvgX7kR0kg,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus buat jaki.jakarta kini,5,1,1.0.10,2019-12-29 19:37:20,,
gp:AOqpTOE_m_RTfNd_ieDcP1x2GHeflzkL1kKoMj9g20lf-2FOGtJzrlNvx5e7QMdRe5rWQU-cI1WWtzvIX42a0ws,Patricia T,https://play-lh.googleusercontent.com/a-/AOh14GiPB2-HB_dX_CTrZCwGPHa9vLepP8Ky0aV0avf2Ng,"Misi om saya mau ngisi gender saya tapi ko tidak bisaa gimana ini saya tau saya emang gk kecewe""an tapi saya ini cewe kenapa gk bisa atuh kan saya merasa di ledek atuh :(",3,0,1.1.33,2020-07-23 21:48:46,"Hai Jakizen, pastikan OS Android kamu terupdate (diatas versi 5.0/5.1) dan koneksi internet kamu stabil pada saat melakukan pengisian JakCLM. Terima Kasih",2020-07-24 10:37:31
gp:AOqpTOGb4dmQJQVR3neQziy_f4PrTL264xzu1P17pkT-rmjl4pVV7GLoAVuq0Cp4VBgFtcEdVi8W0L3JNmV-vLg,Danu Raffasyah,https://play-lh.googleusercontent.com/a-/AOh14GimapoQT3MbbPZzg4nV-Zt9r-yq6EhJrfHyaVVNNw,"Dapet saran dari gubernur bahwa aplikasi ini bagus, tapi yasudahlah😂",1,0,1.2.22,2021-08-27 00:12:32,"Hai Kak, terima kasih atas review yang diberikan. Mohon maaf atas kendala yang dialami, saat ini tim kami sedang berupaya untuk mengoptimalisasi sistem agar dapat berjalan dengan baik. Silakan melakukan pengecekan secara berkala. Terima Kasih #FA",2021-08-27 10:24:46
gp:AOqpTOHQdHeUO6ZdI9OzyfkiZC5TkpxN5Gr4yLAfX5tzPPj9H41XX09N1GX8E3IpeDtTfAOElORYRk-dHIY4rvE,Abd Azis,https://play-lh.googleusercontent.com/a-/AOh14GiG5EKC3vEC4srFoAGJzQYlmrUa42NTGK02IS0YTw,Manfaatkan semua fasilitas yang disediakan PemDa DKI Jakarta,5,0,1.2.9,2021-02-20 05:51:04,"Hi Kak Azis, terima kasih atas ulasannya :)",2021-02-23 14:39:25
gp:AOqpTOGvvj76_IuqnQY2amcK9cqRfJW3BEZQsZHA4W3BISVrg4pqKXNFWLhOdXPzoF4XtHaKVvteYG-6UTRUmCc,Itzy Raff,https://play-lh.googleusercontent.com/a-/AOh14GifzLsZNrG3rIeUWgDVjkVwC2onyZNMoRtZTkmGtQ,"Ini kok saya sudah vaksinasi dari tanggal 28/07/2021 di Mall City Plaza Jatinegara, tapi sertifikat vaksin belum tersedia. Bagaimana ini saya butuh sertifikat vaksin tsb",1,0,1.2.22,2021-08-04 19:28:52,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NL",2021-08-05 09:38:31
gp:AOqpTOGyCb0u9DHaZaGqF9eGxHSd-geSpmzt-2gL8MxFP7iG8kAWk745yWpye0BDrX5akoaj3wRQ1lg5WqX9cGI,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu dlm info terkini,5,4,,2019-12-25 13:22:54,,
gp:AOqpTOGyfKLpBCKx5Mi3ni6mUbeBsgCSN-j6ZziWgkNu_edikgi6Scuoci4NHHPcEr-FQW92VwJwBkTI9oL0r6k,DINA UNZILLA,https://play-lh.googleusercontent.com/a-/AOh14Gh8a7k55pcDWKVakfv-hmH6A0jxpddG-kegjSVDnw,"Kenapa ketika mau ngetik jenis kelamin, alamat tidak bisa diklik",2,0,1.1.35,2020-08-15 20:17:24,,
gp:AOqpTOEIqOnqthN6L9lmIu4b1smv_kreHCNT8siLbE3Tq5uJAqv5xPXUQkrWeTsWr8L07tlakMAszUNxql1_lX8,Lisma Sitorus,https://play-lh.googleusercontent.com/a-/AOh14GgSRydFd5Hap9scUwR_HRFtOtjPwmLVRRJFAZdDwg,Baik dan lancar,5,0,1.2.33,2022-02-13 06:35:30,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #IP",2022-02-14 11:33:54
gp:AOqpTOESONCHrUI6NrCFszBXZrSqOtWgbHdR6OUrzoe3vIOl2D44b0HO_IaNebtGBcyrkqKw9p9345iKsUtp9f4,Eddie Riyanto,https://play-lh.googleusercontent.com/a-/AOh14GhShdr2s_ooRXHhVZtbtlAG4LwNX1RN93YOIMyNN9M,Aplikasi yang bagus dan bermanfaat,5,0,1.2.34,2021-11-29 09:19:43,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #NL",2021-11-29 09:58:03
gp:AOqpTOFMcBoFRW-upT5PlryR1zxuZAsYpEU3CaVLwMUyt620F3e8nuJgVEXb_eSK5Gnc4-C9XZBa1iAOJqVbJMc,AHMAD SATIRI,https://play-lh.googleusercontent.com/a-/AOh14GgbULYLfK33qjpTFIYA9EldgBnhYt0piMd1WmTICw,Verifikasinya agak sulit,3,0,,2021-11-26 19:07:53,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NL",2021-11-29 09:45:25
gp:AOqpTOEJ0iAzGhvDUlZR3-fVmneT_SAMu_Ii-VU-GNVEHvoKSipMNp-n9WV4Ns9_MwxxaMBe-Ao4mSB68n-FpZU,Kay Abu Shoqri,https://play-lh.googleusercontent.com/a/AATXAJzJrSs-uHiB3uOvMcaWS8jDhRKLxdlGo8aoFG57=mo,Bagus buat rencana perbaikan kedepan..,5,0,1.2.36,2021-11-25 12:43:03,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AI",2021-11-25 14:15:35
gp:AOqpTOHvlvUdk1-1rOlhRxwABe1-QET57Z33MG0jE1iaaa-Vp6EPOcuzeZj-Y5QMGex8dMc852Ag1eYj1SkOWyE,Hajjahsitiromlah Mulhambk,https://play-lh.googleusercontent.com/a/AATXAJzIXP0kNQGSt5c0YSHyXYiJfgWYBfAF13mZsoEE=mo,Cakep....vaksin covid mudah gak ribet ...trmksh,5,0,1.2.34,2022-01-21 09:13:35,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #TA",2022-01-21 10:48:07
gp:AOqpTOEK45xaWIvMIwr0t7PqabfjOV4EZnQU2WPUS-MCA0b5FPhGGgQtN1esTE7JyO9hnCUzBckgj7-aMRgm1iY,Inung Zainul Fatah,https://play-lh.googleusercontent.com/a-/AOh14Ghot9j_qOC2_f-uaRtZd-YLluwWfZx9OGpnB5dGGw,"Oke banget, sangat membantu",5,0,1.2.34,2022-01-23 19:03:06,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #TA",2022-01-25 10:52:18
gp:AOqpTOECCoYh4SqbB1HQJgs_VGwt9c-KnaZeAhI7J9iTWn_sbqDtYyp1ZHhJV4yugJNSHduHVg75V8PNWRCmvs4,Nur Azziah,https://play-lh.googleusercontent.com/a/AATXAJwpSnuLebtEpbrmT89_6yZIymUlfEIzniN1XIVH=mo,bagus aplikasinya,5,0,,2021-11-28 03:34:20,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #NL",2021-11-29 09:51:29
gp:AOqpTOEoBvolu9z1bhjz8jlvAx_ykznFh_1lEjHOF4R4UOv7ypv1y4yqODhvQO_VuC1sJLUbnloYCELRTwWkntU,Dwi Nur Rahma,https://play-lh.googleusercontent.com/a-/AOh14GiZJiVp6wVyuUqxiKG9Ep1ABrVTLGb6jYKe2c6CpA,masih belum Nemu menu clm dimana di aplikasi jaki terbaru,2,0,1.2.4,2020-12-16 22:38:03,,
gp:AOqpTOG_XwCv3Ha4ouX1UNbrS2BrOP-2eXbukgLI6VSjtP9sb0Y8KS_zaDNZYcBOOCnhATl5hCdt15s-UI0aaWo,Syaiful Hadi,https://play-lh.googleusercontent.com/a-/AOh14Gj1bWJp4K3QmWMLrA0A13cnuZKnsNmX364_BvSl,"lokasi vaksin tidak di temukan, vaksinasi tidak merata pelayanan buruk ini mah",1,0,1.2.21,2021-07-05 20:44:01,,
gp:AOqpTOEHQM99zQhanM-eNH2lHLNdndjopJ499s6Sej1bcPBXR862baz-5fWelbfVAsY6NJzBKKLo40uzKpDcYnE,Kukuh somplak,https://play-lh.googleusercontent.com/a/AATXAJycyB9J1TZg0MkU244B_nHIIZbSSGuiQGwrYBof=mo,"Aplikasi Apaan Ini , Bikin Aplikasi Pengaduan Tapi buat di pendem sendiri gak di gubris , Udh gtuh petugas nya Banyak yang males bekerja dan cuman komentarin laporan , yang rajin petugas kebersihan yang lain mah cuman komentarin laporan yang gak enak ... Dulu udh ada qlue yang transparan ehh malah di buat lah aplikasi pengaduan yang di pendem sendiri .. udh jelas gak mau bekerja melayani rakyat ini mah",1,1,1.2.13,2021-04-14 05:20:59,"Hi kak, mohon maaf atas ketidaknyamanannya. Untuk mengatasi masalah ini, mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan masalah tersebut melalui email kami di dki@jakarta.go.id Terima kasih telah menggunakan JAKI :) #BF",2021-04-14 09:28:39
gp:AOqpTOEGaocUUCwgCpoLeonmdyiRNV-79YqpNNzLwnZk32bBi6-U4lQ_j41zqGmo1-5By7AzrT3RHnUum1Zev8Q,Dedi Kurniawan,https://play-lh.googleusercontent.com/a-/AOh14GgqqiytOY7RZmeuv9XTv48Dx-ZVf66_0Vi_aFgS,Saya mengunduh hasil tes CLM tapi tidak bisa /error terus,2,0,1.2.23,2021-08-28 17:56:36,"Hai Kak, terima kasih atas review yang diberikan. Mohon maaf atas kendala yang dialami, saat ini tim kami sedang berupaya untuk mengoptimalisasi sistem agar dapat berjalan dengan baik. Silakan melakukan pengecekan secara berkala. Terima Kasih #HB",2021-08-30 10:10:54
gp:AOqpTOGD1x7_-SAL1qrinJwT8pzU4TaiguIdFanB2XRHPFuvUrAsRJVLwKbhW6K_CRwtSX--AaMU4EkE9Im2d50,Juriah Salam,https://play-lh.googleusercontent.com/a/AATXAJzgeFrWrOg_UNnQNfOkVcvD4KfEBAF5eMCMQAvN=mo,Udah daftar vaksin Di RS Tzu Ci cengkareng tapi katanya kosong,2,0,1.2.40,2022-01-20 11:17:53,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AHL",2022-01-20 13:13:11
gp:AOqpTOGrp49FYNLeMbBuY18lsq7dneiOpsyB8AHmM2qRuITJ_zoIvhSXaRgc8zRrbZuvSZAuEb-B3OvfbZAHPsA,alip muzi,https://play-lh.googleusercontent.com/a-/AOh14GjQlFqg6IMaN1ZtxnltsC6-O-L4x-U1D0bAuS46QA,"Ribet, bikin aplikasi itu yg simple Bukan mencla mencle kmana2 Parah",1,0,1.2.23,2021-09-07 00:25:48,"Hai Kak, Mohon maaf atas kendala yang dialami, saat ini tim kami sedang berupaya untuk mengoptimalisasi sistem agar dapat berjalan dengan baik. Terima Kasih telah menggunakan JAKI :) #FA",2021-09-07 09:29:37
gp:AOqpTOEUFRuoqfYTm_2oFaUD33aipZ1FaF56m2tjM59H4lfU8EZfWYROHDOsK2SbAVdcj172dg_HTfcoocOxqc4,Samara Tunggapnb,https://play-lh.googleusercontent.com/a/AATXAJxg7NSEsE9cp85C3D55yjwkjd7rhbtrdCW43vrh=mo,Aplikasi yang sangat bermanfaat...hebat Jaki,5,0,1.2.33,2021-10-10 11:25:16,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #NL",2021-10-11 10:08:19
gp:AOqpTOGFWEOz7YDNHzcSLaJRwlEeL_MUGqACqOaBO3bnjSetdSFpaGvYFVflWXrxrYaKS8mr0kev5E6dAtdmJlk,Indrawatty Hatumessen,https://play-lh.googleusercontent.com/a-/AOh14Gi8ykFYqgo1aB--uaLghCQbAU9nPuPUJK6d_HWG0Q,"Saya baru mau menggunakan aplikasi ini,sy dpt rekomendasi dari teman yg sdh menggunakannya....👍",5,0,1.1.32,2020-07-19 22:02:00,,
gp:AOqpTOGCsvxUIpOZXBrY7_aBbVHA_SKksbmd71msymowt0qSuAgyWXheUexLRPRSGd8ovwf59cQurbCxNNVI1WQ,Muhamad Iqbal Maulana,https://play-lh.googleusercontent.com/a-/AOh14GgYl-4_1zoxEI7sMZJQvDcJT_AbalLtoaWAAmuxNg,"Hebat, laporan aduan masyarakat langsung di respon dengan cepat, aplikasi nya sangat efesien terhadap laporan aduan warga jakarta, semoga daerah lain dapat mencontoh DKI Jakarta",5,8,1.2.36,2021-11-27 10:10:26,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #NL

",2021-11-29 09:47:42
gp:AOqpTOH6GpA2rof10PsyUjZr1ItS1fX1oeaIEVTqL25gkv_tFrk3aPgLKjpkUR7q0XdI9QpTpcTGVHgWhPcpcwc,•Jovita_ Ardelia•,https://play-lh.googleusercontent.com/a-/AOh14GhMtM9490wB16pwFBcHZwPCIOR0htGEpI_qJg3A,"Kaliann jangann download inii,aku nyesel tau ga?! Gbsa dipencet,ngabisin kuota ajaa",1,0,1.1.33,2020-07-23 16:12:16,"Hai Jakizen, pastikan OS Android kamu terupdate (diatas versi 5.0/5.1) dan koneksi internet kamu stabil pada saat melakukan pengisian JakCLM. Terima Kasih",2020-07-24 10:30:09
gp:AOqpTOGiBXUUUdC4FOfKRSDMSl1HPpWCR_FoM6SY8xXYCFA2IlEqKDL0cs6_mdx_ZC95VycWj-TJwT7wmRNCVPo,Daniel Dwi Mulyawan,https://play-lh.googleusercontent.com/a-/AOh14GhAfSg8qQpvEH2GqAh18hcPWaNANAgyRdC_ZkTM,Mau milih jenis kelamin saja tidak bisa.mau milih kotamadya alamat tidak bisa.aplikasi apaan ini.aplikasi abal abal,1,0,1.1.34,2020-08-08 16:38:27,,
gp:AOqpTOEJ6JIEmChluuRmoOBH7mcRAien1_TUIX4nJqdw7r3khr0QSCHRUiwjtfck97C6JHqLVPqpW9sF6kcmKZw,Febrina Ramadani,https://play-lh.googleusercontent.com/a-/AOh14Gh4yhnMA_iCbxha-7yzBbxhxO7SlRXH4KhidMFi,Hasil test CLM saya dikirim ke email tidak? Saya lupa download pdf nyaaaaaaa . tolong bagaimana ini? Saya besok harus ke JKT . huhuhuhu,2,0,1.1.33,2020-07-24 10:36:26,"Hi Jakizen , Kamu bisa mengirimkan permohonan data hasil JakCLM ke: Email dki@jakarta.go.id dengan subjek: Permohonan Hasil JakCLM. Untuk memudahkan pencarian data, mohon menuliskan: Nama Lengkap, Email, dan nomor HP yang kamu daftarkan di JakCLM yah. Mohon maaf atas ketidaknyamanannya, Terima kasih",2020-07-24 10:34:50
gp:AOqpTOEG6_eUIISL557Rb_1EUa3szM3mMSQfLqzy3TJO3QIB0MZ1Qh1ZZjnQQSa--wsv8ijiioaYdUmeNcJgQN0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus dan cepat,2,0,1.1.6,2020-03-13 14:56:14,,
gp:AOqpTOGqEsgRnrIHqC8gYtuNqmOde-4IKN0KxZEYXb8d2LW5gXYonUZjX56PEYA9HWb6PGXbelDDaAcR5MGtfcs,ahmad baihaki,https://play-lh.googleusercontent.com/a-/AOh14Ggf_3acrP5QQDZqL7TrlzMrELW-1JhFegTNo_m9LwU,Hidupkan dunia digital. Maju terus membangun bangsa dan negara,5,0,1.2.21,2021-07-12 06:50:10,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #HB",2021-07-12 11:24:57
gp:AOqpTOGAjTvDcaB2E5O4eDnZYTgkJLtlRPpJCNz9AvyRmiP0Z0Q-ryTH7HHtEnmAhJ1r2Ewwnz0HBf_Qv36uF8o,Wulan Puspitasari,https://play-lh.googleusercontent.com/a-/AOh14Ggj0P4ndY-AhmD6zlLGnl-K7v9EcxpOkeLaZOraXA,Bagus dan bermanfaat sekali keren,5,1,1.2.8,2021-01-28 20:10:02,,
gp:AOqpTOF0WkYiFUZ_ZBnKLQBo3wbEmDruX6BxDjq5-PEIq8vw-WNxKf8XRr075fzp2K7oIuLAf0byA_Rz8vyjVXk,Neval Gandi,https://play-lh.googleusercontent.com/a-/AOh14Gh-KBnwMC3alJ9z0vV9yNXDc3jLUAdBESXA9IS8,pagi saya udah daftar vaksin dosis 1 di JAKI.tapi disuruh nunggu jadwal dikonfirmasi dulu.. kira2 berapa lama ya nunggu konfirmasi jadwal vaksin di JAKI nya?? mohon dibantu,2,3,1.2.34,2021-10-28 07:01:06,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #FA",2021-10-28 08:48:57
gp:AOqpTOGImDd9irJ_e2xloTpWxnacaOkq_g_srRaUUK07-9ED4lPN8PviLfMSmVpFjulaGSQIGeVCzUsDlfCPqbw,Mahfudin Naba,https://play-lh.googleusercontent.com/a/AATXAJwXbB2hp1y7y2uwyS-a7eAhBMBwLWKLOaK4HNA2=mo,Saya sudah daftar vaksin di JAKI. Dan saya sudah vaksin. Tapi saya cek status saya harus daftar ulang dosis 1. Padahal saya sudah vaksin dosis 1. Mohon penjelasannya,2,0,1.2.20,2021-06-27 16:38:38,,
gp:AOqpTOESHI3zvzxHIhYuCs3qgN_UjsZIvRgR-VaC_GDPsmcJUkmWiyh5oJt5mFN0YjZH5Bt43qQCOOCC4VeCotE,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Untuk jaksurvei masih tidak tersedia,2,5,1.0.11,2020-01-04 10:48:05,,
gp:AOqpTOEOjFH6enhl46AluisfG57kVSbNgu_e6kvewZirg_iniIWx0AepM95HQ0CevK6wv-Yiwdgmm0arffAHWZk,One Angga,https://play-lh.googleusercontent.com/a-/AOh14GjCoZDylsZxe3do2k-SWVTLUUL3uaVytKLSnD3sS-8,Heran orang kok pada ga lolos sih. Saya alhamdulillah 67% bisa pesan tiket donk. 😁🤙,5,0,1.1.32,2020-07-18 21:16:23,,
gp:AOqpTOEr74w9uhhSIdNnNlcDBrb1ONkvE__I8LAB9fLTazuAURSRwSypzPZzaPFD1YxvT0FdaQqc0LxbWszbHk4,jokostar,https://play-lh.googleusercontent.com/a/AATXAJzgkzNxGLv9hU7j8Z79UprN0lZzht-5YAaosAUJ=mo,Aplikasi payah ngga bisa isi jaksurvei,1,0,,2022-03-30 22:04:38,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #IP",2022-03-31 14:30:18
gp:AOqpTOE0xM1-JXsWdGFsIR_b48IHOp26FLNdkjvD9GMQPAZrHbBofEt3sqcUVJwDfuBP5yS4TZhziq2YXMMlhiw,Dilah ChimChim,https://play-lh.googleusercontent.com/a-/AOh14GhVEySNYixrJwKwdPSH7s1b7v8hXhZok-dLWpr2UA,Mw daftar tp keterangan nya kuota penuh di semua kelurahan kec.Tanjung Priok,1,0,1.2.23,2021-08-31 18:33:09,"Hai Kak, mohon maaf atas kendala yang dialami, saat ini tim kami sedang berupaya untuk mengoptimalisasi sistem agar dapat berjalan dengan baik. Silakan melakukan pengecekan secara berkala di JAKI dan https://corona.jakarta.go.id/id/kuota-vaksinasi-jaki untuk melihat kuota pada masing-masing faskes. Terima kasih. #AI",2021-09-01 09:20:38
gp:AOqpTOH0IeZZJnD5v3QKbEnHqGmM_L1QdS_oBfT37nOuA89TwU7VM8tdP5VxBicZ9IC6AFqV9s3g7wi93UCB174,Supadi Padi,https://play-lh.googleusercontent.com/a/AATXAJwy3jM78dEP0Xkyf7Eh8vdsVVQ8KlF-_RyT7bgc=mo,penyaluran sembako dampak covid 19 di kelurahan Bangka bagus,3,0,1.1.32,2020-06-30 14:01:18,,
gp:AOqpTOGx6gW6wpQFsdUN3-5lFo3N5Xauw7H9RB3kiCNDC7wkEjTXA5wv65Nzo0PjNksTo6XQBOLw0Qsm0A6h-bU,Choky Mello,https://play-lh.googleusercontent.com/a/AATXAJxcAP9uo3batKrUMadm__2sRMJYzlUH9LmCNnA_=mo,Sangat baik membasmi semua jenis serangga,2,0,,2020-08-19 19:59:27,,
gp:AOqpTOGH-mD5rzsZ0raXRuI-vDbf7JXsJ1Ipvjtpqx6L07BVG1S3bEFWnkb3iDwndQNooUDDL24r6acWO0ziQvA,Angga Arfan,https://play-lh.googleusercontent.com/a-/AOh14Gh-DxZYycAUORNmKfKy4gQCt_8PPyTfYSwn3MTDIA,Kalo bukan kepentingan sekolah gak bakal gua download aplikasi gak jelas begini,1,0,,2020-07-22 20:12:07,,
gp:AOqpTOHRXChQHOc-0kKupQlnqwjr-NF33ESm9J-gLB44iySTRHWfUg5MmL25HqB1kPoO2W6uWGMFPyeYYiMs_1Y,Rehan Aditya,https://play-lh.googleusercontent.com/a-/AOh14GiUahNzjbJzza94CvToghHLlGot-05GzwdeSnKP2g,Terlalu banyak bug,1,0,1.1.34,2020-08-13 13:46:03,,
gp:AOqpTOEmhSnh33fUMyvqmFFIfmTfNZLMEKr5TRf1R9UMYdkoNNfSOp3oMaf4tP9ed7_LoSztoXZq1wt4B5rommg,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Alhamdulillah denganbadanya aplikasi ini , semua oersoalan Tentang Pemprov DKI bisa di pantau dan di laporkan ! Semoga DKI ke deoan semakin mantan dan jaya selalu , demi warganya ....aamiin",4,5,,2019-12-18 09:54:13,,
gp:AOqpTOF5kIIgFhryajvyDpSQY-KHWe1jb4jatB8TGeKfRLhVBOC_h5NJVTzBoQBL6RnZjBFPirNuIr1QT5BZ614,Shalom Putra,https://play-lh.googleusercontent.com/a-/AOh14Ggoe_b09qBU4Jyp9RPPKInvUflVQTDB7Zh3gGAxJh4,Rata rata deri review app ini perlu peningkatan karena masih tidak relevan.,1,0,1.1.32,2020-07-16 20:07:47,,
gp:AOqpTOH24xCdrP8OtaaXgm56Su6SkKR7odsPC_iy8CXvdjUjCwDX7gxLj1BPm7DsYta1igbA0e-jUYB-5Ss2G-c,Aldi Almi,https://play-lh.googleusercontent.com/a-/AOh14GjJU0rFLVJlwwkQ334ivfTiZyhuNFawFFHI7u-K,Info yang Bagus untuk kita selalu waspada,5,0,1.1.34,2020-08-05 16:00:32,,
gp:AOqpTOEKz_bP3eNx0z-B-PDEAr3RTcertCwfTRxj_qlwIWfkL8di8SCvUbYnItvhoW93WVZH93xpMMgboHt9S4Y,Shinta Tamara,https://play-lh.googleusercontent.com/a/AATXAJwk1er9DJx1VhfTUH9-z5iYt-t51HUHkaCGuYux=mo,Sangat puas dan sangat membantu,5,0,1.2.23,2021-08-27 09:30:08,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #FA",2021-08-27 11:03:59
