userName,review,rating,date,Source
Zein Aa,"Kok engga bisa di akses ya baca an nya request rejected, knp ya",4,2021-09-08 22:43:34,Google Play Store
Bayoe Angin,Praktis dan gampang,5,2021-10-03 11:51:00,Google Play Store
Zacky Azzer,"Sangat membantu buat warga Tanggapan nya juga cepat sukses terus untuk jajaran Pemda DKI Jakarta ,👍👍👍",5,2020-01-22 16:30:24,Google Play Store
Masep Pejagalan,Aplikasi membantu warga lebih mudah mendapatkan informasi yg akurat,5,2021-03-13 11:44:56,Google Play Store
Reinaldy Rusdian Sidik,"Hari ini sudah vaksin, tapi kenapa sertifikat vaksinasi nya belum keluar juga ya? Mohon arahan nya.. Tks",2,2021-07-07 16:01:06,Google Play Store
Abi Hendriyanto,"sangat butuh update, masih belum layak",1,2021-09-04 15:04:41,Google Play Store
maman sulaeman,Baik.sangat membantu dalamnkoordinasi lingkungan.,4,2020-06-27 00:39:41,Google Play Store
Ummi Kalsum,Gak bisa ngisi survei..selalu survei tdk tersedia..masalahnya d mna yaa,3,2020-01-13 17:05:01,Google Play Store
Nirwan resty,Daftar ulang vaksin yang kedua di apk jaki..kuota selalu penuh..sudah cape ikutan antri dipuskes kelurahan sendiri juga ditolak dengan alasan terbatas hanya melayani vaksin yang awalnya disitu...,1,2021-08-31 07:16:56,Google Play Store
Bagas Putro Santoso,"Sya sdh dowload aplk jaki untuk pemgaduan saluran air ,,sya sdh melakukakn lapor ,,tpi di status menunggu,,,sya mau tanya prosesnya seperti apa ya,,pak bu, trimakasih",5,2021-09-10 13:59:48,Google Play Store
JEFRI FERNANDO,"Saya coba isi JakCLM tapi kenapa result nya TIDAK AMAN padahal saya tidak ada gejala, tidak pernah kontak dengan org PDP/POSITIF, Serta di daerah tempat saya tinggal pun sudah zona hijau tidak ada penambahan pasien positif ,,, apa formula score nya salah ???",1,2020-07-15 15:20:29,Google Play Store
Ron Channel,Tegas dan cepat bergerak,5,2021-07-06 16:22:12,Google Play Store
Lely Zikri,"Saya mau tanya. di aplikasi Jaki tertulis Saya wajib membawa pre screening, tapi setelah menjawab pertanyaan pre screening, tidak muncul keterang unduh. Itu bagaimana ya?",4,2021-08-21 19:30:47,Google Play Store
Dwi Susiati Eva Oktavia,"gabisa daftar vaksin, tulisannya tidak ada faskes yg tersedia",1,2021-07-05 22:33:39,Google Play Store
Intan Cahaya,"Keren,tapi ngedownlodnya lama bgt",1,2019-12-25 19:55:18,Google Play Store
cipta setya pribadi,"Aplikasi apaan nih, masa ngisi alamat segala macem ga bisa, perbaikin dulu baru gua kasih bintang 5",1,2020-07-16 13:11:09,Google Play Store
aditya lesmana,"Daftar di Jaki terus ke puskesmas Cengkareng sesuai jamnya, ehhh .... Gak pake ngantri, langsung ke nakes buat tensi. Ada arahan dari petugas khusus Jaki KTP Bekasi, domisili Subang, hebat EUY. Cus tgl 10 08 2021 jam 09.16 dapet dosis ke-2",5,2021-08-09 10:11:24,Google Play Store
Cemot Casmad,"Bagus aplikasi nya, sy ngadu 2tem tentang tmpt umum, langsung di respon,",5,2020-07-26 09:11:23,Google Play Store
Muhammad Yunus,"Goblokkk sampah gw abis tes swap yang Mahal itu hasilnya negatif terus dirumah aja gak Ada gejala pas ngisi di survei disarankan buat tidak bepergian, ujung ujungnya pencurian data yang legal nih aplikasi",1,2020-07-16 21:00:32,Google Play Store
PPNPN BKF,Aplikasi Yng sangat Membantu Dan Bermanfaat Untuk Rakyat.. Khusus nya Warga Dki Jakarta..,5,2020-03-07 22:17:01,Google Play Store
M. Taufan,"Mantab, tingkatkan terus aplikasinya biar kumplit",5,2021-05-19 17:39:19,Google Play Store
Abiemanjoe Yudhistira,"Tolong kepada pemprov.. dikaji kembali aplikasi ini.. hasil tes saya sangat mengecewakan, hasil tes inijangan dijadikan parameter orang yg terpapar virus atau tidak, di zaman yg sulit ini jangan mempersulit masyarakat, saya yakin ribuan orang disana akan mengeluh, berikan lah kebijakan disertai solusi yg meringankan beban masyarakat, karena walau bagaimanapun masyarakat harus tetap beraktivitas, bekerja menafkahi keluarga nya..",1,2020-07-17 04:22:15,Google Play Store
asri lestari,Saya mau daftar vaksin kenapa selalu tidak tersedia faskes terus ya???,1,2021-07-04 00:54:35,Google Play Store
Edy Junaidi,Mantap aplikasinya bisa mengakses tentang Jakarta dan nasional,5,2021-05-25 23:12:03,Google Play Store
igi eka kurniawan,Info Update tentang Cuaca Lumayan Akurat dan Cepat. Saya kasih bintang 5. Terimakasih JAKI.,5,2021-11-19 16:47:18,Google Play Store
SATRIO HIJAU,"Mohon perhatiannya terutama Dinas Sumber Daya Air, kejadian tahun 2021 pas sering hujan. Laporan banjir dibuat di lokasi A, diaplikasi Jaki dibuat bahwa sudah selesai tapi di lokasi B. Apa aplikasi ini cuma pencitraan saja..? Percuma dong..",1,2021-03-20 09:52:29,Google Play Store
ahmad baihaki,Mudah di gunakan dan sangat membantu adanya aplikasi ini. Kerenn,5,2020-07-17 09:57:28,Google Play Store
Muhammad Imamul Mutaqin,"Laporan hanya bisa melalui video, kurang variatif",4,2021-02-11 02:37:20,Google Play Store
Iwan Kurniawan,Masih ada laporan yang belum slesai di proses padahal sudah lama banget,4,2020-01-13 06:03:02,Google Play Store
Renz pratama,"tidak bisa daftar vasin covid,terjadi kesalahan terus",1,2021-08-12 16:27:55,Google Play Store
isekai komatsu,"tidak ada jakCLM di aplikasinya, gajelas sumpah. sediain lah versi webnya, biar ga harus download.",1,2020-07-23 01:18:29,Google Play Store
Sariningsih Sariningsih,"Saya sudah install aplikasinya, tapi menu JakCLM nya tidak ada",1,2020-11-10 21:38:16,Google Play Store
Herman Arifin,Ini jaki lg error ya ga bisa daftar vaksin tolong di perbaiki,3,2021-08-12 15:16:05,Google Play Store
Jimmi Samuel,"Aplikasi abal-abal, untuk vaksinasi tidak ada kerjasama dengan tempat vaksinasi, atau memberikan informasi berapa orang yang mendaftar melalui aplikasi ini ketempat vaksinasi. Jangan digunakan aplikasi ini.",1,2021-06-28 11:39:50,Google Play Store
fadillah suwandi,Mau daftar vaksin aja susah nya minta ampun.. alesan nya kouta nya penuh mulu..,2,2021-09-11 20:53:11,Google Play Store
Irwan Ruhdiana,"Saya sudah divaksin 1, terus vaksin kedua sudah terjadwal tapi lokasi faskesnya gak ada cuma kecamatan doang, apakah vaksin 2 harus daftar ulang lagi? Terima kasih",5,2021-07-26 13:21:24,Google Play Store
Yosua Siregar,Gak bisa digunakan untuk pendaftaran vaksinasi,4,2021-06-17 14:15:18,Google Play Store
Nurlita Ariani,Mantep dan mudah untuk aplikasi JAKI,5,2021-09-12 10:56:55,Google Play Store
Mirda Aryanti,Saya daftar vaksin tgl 25 ags 2021 di polkes 00.09.03 jakbar pas saya dateng vaksin di ternyata ga ada !!! Di pindahin lah ke tempat lain tanpa korfirmasi apapun !!!!!,1,2021-08-25 09:57:48,Google Play Store
Faqih Udin Achyar,"Tombol opsi seperti jenis kelamin ga berfungsi , masa game dihp harus dihapus",1,2020-09-07 20:36:36,Google Play Store
Destiani Minarti,Aplikasi suka eror sendiri padahal disuruh ngirim data,1,2020-07-22 20:54:47,Google Play Store
Regita Cahaya,saya baru mau mulai vaksin pertama tapi kenapa di semua kecamatan/kelurahan penuh terus gimana solusinya???? saya kira dengan mengunduh ini bisa dapat solusinya tapi malah cuma nambah pusing doang! saya mau ngelamar kerja harus pake surat vaksin! nyusahin masyarakat aja bisanya,3,2021-08-25 13:54:41,Google Play Store
Eko Wahyudi,"Ini Aplikasi pegimana ya?terus patokannya apa kok ngasih skor 38%???padahal cek suhu setiap hari,tidaj pernah kontak dg OTG/PDP dll...""SKOR ANDA 38%,TIDAK AMAN""",1,2020-07-16 12:20:01,Google Play Store
Tiar Prasmana,"Allhamdulillah, dengan adanya Aplikasi ini keluhan masyarakat bisa diPublis dengan baik... semoga Jakarta dan sekitaranya makin Maju dan jaya",5,2019-12-03 13:09:22,Google Play Store
Uwie Komala,"Mau daftar vaksin kedua aja susah banget, quota penuh terus di semua daerah.",3,2021-09-02 13:52:23,Google Play Store
indikario s,Tingkatkan lagi semua pelayanan nya,4,2021-06-22 20:23:25,Google Play Store
Muhamad Vuat,Kenapa saya mendaftar faksinasi tidak bisa ya ?? Padahal alamat nya sudah lengkap dan benar Tolong bantuan nya,4,2021-06-24 23:57:54,Google Play Store
Zhafirah Fira,"Cara daftar vaksin dimana ya , di keterangan klik Bennet lalu daftar vaksin, tpi di aplikasi kaki tidak ada pilihan benner??",5,2021-07-25 09:43:36,Google Play Store
thamrin taruna,Bagus Alhamdulillah baik dan lebih banyak membantu. Untuk warga dki,5,2020-01-14 06:39:59,Google Play Store
ASEP IWAN KURNIAWAN,Sangat membantu dalam upaya perbaikan penataan kota,4,2020-07-24 18:54:54,Google Play Store
Ghaitsa dhiya ul haq rizal,"Lelet bgt error trs lagi, gjls",1,2021-08-28 20:56:13,Google Play Store
Carla Official,"Bagus,sangat membantu .penyelesaian diwilayah cepat direspon",5,2020-07-18 08:32:30,Google Play Store
iwan utoro,"Entahlah, laporan saya tidak direspon atau slow respon yg jelas laporan saya sdh lebih dari 2 Minggu hanya sampai di level kordinasi di Sudin terkait. selanjutnya belum ada kejelasan, padahal kondisi aduan sangat membahayakan lingkungan apalagi bila terjadi hujan dan angin kencang, jangan sampai terjadi korban baru direspon. Apa karena aduan ini privacy jd kurang direspon, mohon ditunggu tindakan selanjutnya, TKS.",1,2020-11-16 12:24:01,Google Play Store
Agus Subiyantoro,"Alhamdulillah tdk ada gejala dan tdk berhubungan vdgn pdp, odp dan tdk pernah pergi keluar kota / kenanapun. Dua hari lalu suhu 36,4 dirumah saja, sering cuci tangan sll pakai masker, pakai masker, pakai masker jika keluar rumah. Jaga jarak jaga kesehatan.",4,2020-07-24 09:48:36,Google Play Store
Hade Suparman Siregar,"Aplikasi Gak jelas ini, semua dalam kondisi normal malah disimpulkan TIDAK AMAN, bilang ajj gak boleh masuk JAKARTA, gak usah pakai CLM segala.",1,2020-07-15 20:30:28,Google Play Store
Tri Angga P Adiguna,"Saya tidak pernah keluar kemana2 dan tidak pernah kontak sama ODP, PDP maupun suspect kok scornya ga aman",1,2020-07-15 16:40:18,Google Play Store
AGUS ARIANTO,"Aplikasi yg sangat membantu sekali,Lengkap dan Luas",5,2021-10-28 11:55:41,Google Play Store
Irsyad Akbar Putra Darmawan Darmawan,"Jaki tolong perbaiki dong , masa server nya sibuk Mulu kalau saya mau isi identitas nya",2,2021-06-12 14:00:09,Google Play Store
Lia Aprilli,Aplikasi bobrok selalu ga bisa buat dftr vaksin ke 2.,1,2021-08-13 10:59:50,Google Play Store
Rina Pratiwi,Mau daftar vaksin aja Deket lokasi sendiri susah bngt hahahaaa tolong lah perbaiki bikin aplikasi jngn setengah setengah buat program gimana si,1,2021-07-05 14:00:39,Google Play Store
Agung Sungkono,"Jl pinggir depan united tractor , sambungan turun sehingga tidak rata menyebabkan pengendara motor jatuh apabila posisi mau naik ataupun miring, sudah bamyak korban jatuh ..mohon dinas terkait untuk ditidaklsjuti terima kasih ..",3,2020-04-11 20:02:18,Google Play Store
Reza Tri novianto,Karena di suruh ngisi clm jadi download abis itu ngisi clm uninstall lagi,1,2021-08-27 20:03:26,Google Play Store
Muhamad Nurfahlefi,Di update malah ga bisa kebuka,3,2021-08-02 16:35:39,Google Play Store
Tati Adiliati,Dengan jaki kerja lebih mudah,4,2020-03-14 11:20:22,Google Play Store
Reinita Maharani,Mau daftar vksn begitu masukin nik aplikasi tertutup tiba2 sdh berkali2 seperti itu,2,2021-10-12 19:00:52,Google Play Store
Jaka Ardiansyah,servernya error terus 😷👎,1,2021-08-28 13:09:30,Google Play Store
Salwa Nurbaya,"Saya kasih 3 dulu ... Hai admin, saya mau nanya dong ... Kalo ingin reschedule jadwal vaksin bagaimana yaa caranya ?? Mohon arahannya ...",5,2021-07-19 14:44:23,Google Play Store
Mas Boy Channel,Aplikasi yg sangat bagus dlm mendukung kemajuan ibukota,5,2021-05-21 12:23:49,Google Play Store
Kris Tanto,Sangat bermanfaat sekali untuk memberikan informasi,5,2020-09-14 16:50:01,Google Play Store
Hendry Halim,"Sangat 👍🏻, kalau bisa +cctv online 😳😂, TQ",5,2020-02-25 19:41:22,Google Play Store
Dimas Chandra,"Min, di hp saya tidak bisa mengisi semua pilihan yg seperti jenis kelamin, kota, kabupaten, negara, kewarganegaraan. Android saya sudah di atas 5.0 dan internet stabil disini. Mohon penjelasannya min.",2,2020-08-29 05:16:39,Google Play Store
Rhizal Rizal,"Aplikasi apaan nih, Tidak ada penyakit apapun dan tidak pernah kontak pasien positif ODP PDP tapi dinyatakan TIDAK AMAN skor 38,37",4,2020-07-16 08:46:50,Google Play Store
Dewar Triadi,"Sangat membantu warga DKI Jakarta, terutama yang akan vaksin. Yuk instal, dan langsung daftar vaksin sekarang.",5,2021-07-13 11:33:20,Google Play Store
boos Sinaga,"Min, knapa tidak bisa pilih jenis kelamin y? Baru d tahap awal isi identitas diri saja sudah ga bisa. Jaringan internet saya stabil kok. Saya sehat dan tidak pernah berhubungan dgn yg pasien covid. Kenapa statusnya tidak aman y? Salah nya dmn y",2,2020-07-17 09:29:45,Google Play Store
GARUDA MUDA,"Keluhan bersama segera terwadahi meski belum semuanya teratasi,tetap berusaha terbaik otu bagus,tsk",3,2021-06-05 14:26:43,Google Play Store
peri kurniawan,Apk'a bagus sangat membantu saya untuk cek kapan vaksinasi selanjut'a karna saya tidak mendapatkan sms dr 1199 😢 Mksh JAKI 🙏🙏🙏,5,2021-07-06 22:03:34,Google Play Store
Asep Suharyadi,Sudah vaksin jam 10 dan kemudian di cek ulang jam 15 status vaksin blm di vaksin. Di cek status serifikat vaksin hasil tidak di temukan. Aneh,1,2021-08-06 14:58:20,Google Play Store
Fawwaz Altaff,Aplikasi tidak bisa dipakai untuk daftar,1,2021-08-15 20:51:19,Google Play Store
AwE khanza,"Jaki sekarang jelek , bikin laporan dijalan biasa nya setelah foto selalu ada titik lokasi .. Skrg .. titik lokasi harus ditulis ... Sehingga tidak akurat .. Seperti saat ini diarea RS CIPTO dari gedung KENCANA SAMPAI LAMPU MERAH SALEMBA DEPAN McD macet parah oleh PARKIR LIAR dan MOBIL² TAXI serta BUS SEKOLAH BERPLAT KUNING parkir yg dimana ada rambu larangan .. serta percuma membangun jalur sepeda tapi tidak bisa digunakan , karena bamyak mya parkir LIAR .. gimana nih pak ANISE ..",2,2021-08-24 02:47:04,Google Play Store
Ine Zevanya,Kurang berfungsi yg di lapangan nya bedaaa,1,2021-08-02 13:20:39,Google Play Store
Firman Syah,"Tolong untuk petugas yang dilapangan, jaga identitas nama pelapor, saya pas awal"" Pandemi juga pernah melaporkan kerumunan, dan akhirnya mereka tau kalo saya yg melaporkan,.. Eh kemaren ada kasus lagi kalo yg melapor malah disebut namanya.. Kan bobrok banget itu petugas yg dilapangan, nyebut nama pelapor.. Ckckckck Saya udah gak berani lapor lewat JAKI..",1,2021-07-13 09:56:42,Google Play Store
Agus kurniawan,"Cuma ada pilihan vaksin di kelurahan kok, pilihan di luar kelurahan atau di tempat umum lain nya kok tidak ada pilihan nya",1,2021-07-07 20:23:55,Google Play Store
Maniur Hotmaida,Gak jelas kuota penuh. Berkali kali coba. Dan baca komen disini q untung aja gak lsg datang. Malah tambah numpuk manusia kalo gitu.,1,2021-07-06 09:07:59,Google Play Store
Angga Putra,"Min tolong saya udh vaksin pertama tp blm dpt sertivikat , vaksin keduanya nnti tanggal 8. Tolongin kek masa udh di suntik ga dpt vaksin . . Saya ada buktinya nih.",2,2021-08-05 08:14:54,Google Play Store
Sarah Mufina Fariza,"Aplikasi gak bagus, katanya jadwal vaksin ada dstu semua tp nyatanya pas cari lokasi vaksin 1 DKI gak nemu2 juga lokasinya😒",2,2021-08-15 13:46:27,Google Play Store
Berkah Komputer,Gak bisa dipake daftar vaksin Mending datang langsung,2,2021-07-05 17:40:21,Google Play Store
Antonius Y.e.W,"Astaga ga ini ga jakevo sama aja, mau urus2 surat aja susah bnget...padahal tengah malem, masa iya server penuh",1,2021-07-12 04:20:48,Google Play Store
Naulii anginn,"Gimana nih, saya mau daftar vaksin tp tanggal sama jam nya tidak tersedia mulu.",1,2021-06-27 09:28:56,Google Play Store
Ezra Irawan,"Aplikasi apaan ini ada"" aja gk pernah kontak fisik sama yg positif gk pernah nanganin yg pdp malah di bilang ""anda tidak aman"" jgn di jadikan mainan yg kaya gini tolong,kasian warga nya,klo pun kita di suruh di rmh siapa yg ngasih kita makan?siapa yg bayar kontrakan,cicilan segala macem? #pejuangrupiah #kickoutcorona",1,2020-07-16 22:20:19,Google Play Store
Fahmi Fansyuri,Sejauh ini cukup baik dengan segala informasi yang didapatkan,4,2020-05-21 20:52:49,Google Play Store
Edi Setia Rahman,Sangat cepat responsif,5,2020-03-14 20:45:30,Google Play Store
Mas Dhani,"JakCLM nya di mana ini, opsinya di mana trus mau cek nya gmn klo gak ada fiturnya,,, yg ada cuma penjelasan CLM",3,2020-12-19 12:52:07,Google Play Store
Suhardi 08,"Susah bener mau daftar vaksin aja di persulit,semua di persulit mau daftar aja susah",1,2021-09-20 21:36:00,Google Play Store
Hary Tryono,Semoga menjadi sarana informasi yang berkepanjangan dan berguna bermanfaat untuk warga khusus warga dki dan sekitarnya,2,2019-12-23 12:44:33,Google Play Store
Dede pratama,Mau daftar vaksin kedua kenapa penuh semua ya sudah di coba semua mohon infonya dong,5,2021-09-03 22:56:49,Google Play Store
Andri Sidauruk,"Terimakasih pemprov dki, sudah lama app ini kami tunggu",5,2020-08-07 09:38:50,Google Play Store
Syamsudin Yusuf,Tampilan cepat menghilang...,4,2021-06-22 19:01:14,Google Play Store
Sumani 20,aplikasinya aneh isi gak ada gejala dapat nilai 38% penilaian dr mana??? terus dinyatakan TIDAK AMAN untuk bepergian keluar masuk Jakarta,1,2020-07-15 18:17:08,Google Play Store
Ali Usman,"aplikasinya gk jelas saya tidak dapat lokasi vaksain,sudah coba area jakarta barat,jakarta pusat,tapi tidak dapat lokasi vaksin",1,2021-07-03 16:36:13,Google Play Store
Udin Spt,Alhamdulillah pake aplikasi jaki permasalahan di jakarta bisa teratasi dengan baik,5,2020-01-13 13:42:58,Google Play Store
Man Larahan,"Assalamualaikum kepada semua admin jaki. Keluhan ini saya sampaikan ke admin jaki. Sudah lebih dari 10 hari dari laporan yang saya buat, namun sampai saat ini masih belum ada perbaikan atas laporan yang saya buat. Tolong di perbaiki kualitas tindak lanjut atau kecepatan tindak lanjut agar bermanfaat bagi masyarakat Jakarta",1,2021-10-28 12:11:20,Google Play Store
Dendy Mulyadi,Sangat baik utk perkembangan pembangunan Kota,5,2021-03-09 00:41:24,Google Play Store
mumtaz dzikri,Ko saya gk bisa login untuk tes covid nya gimana caranya tolong dong di perbaikin lagi,1,2020-08-07 09:59:14,Google Play Store
DarkGalaxy Blue,JakCLM aneh..Saat mengisi Saya sangat Sehat dan tidak ada kontak dgn Pasien/PDP/ODP/OTG..Tapi Skor Hasil Test CLM hanya 38% dan dinyatakan Tidak Aman..Sangat Mengecewakan,1,2020-07-10 13:05:19,Google Play Store
Regilisty Faiza,"bagus kokk aplikasinya memudahkann bgt untuk yg non dki buat dapet vaksin di jkt, buat kalian yg tulisanny tidak tersedia faskes kalian liat data kecukupan vaksin di faskes yg mau kalian kunjungi apakah masi ada sisa kuota atau ngga, kalo habis ya ditunggu restock aja tunggu beberapa hari, SABAR, jangan kerjaannya marah marah terus ngasi penilaian atau rating yg jelek. buktinya saya nunggu cuma 5 harian bisa kok dapet kuota vaksin, tp emang kadang masi ada bug dikit di apk tp bisa kalian email",5,2021-07-12 14:51:49,Google Play Store
REIHAN FIKRI HUTABARAT,"Mohon izin pak/bu.. saya mau tanya. Minggu tgl 11 juli kemarin saya telah di vaksin sinovac, namun smpai sekarang sya melihat aplikasi jaki menyatakan bahwa sya msih blm di vaksin dosis pertama! Dan smpai sekarang sya blm menerima email maupun sms?",1,2021-07-13 11:06:38,Google Play Store
